"TOKEN";"REFTEXT"
"0cb46dd964851804";"Détcht. du Génie"
"e2d27de134361a04";"9-3-68-y GvMSP"
"9e288a55a7891b04";"HQ-1-10th SFG"
"215381a447711c04";"A-43A"
"1ec89110b8781c04";"1-1-ABr5"
"a1956110465a1d04";"A-510th TFS"
"8bc4740ee77c1d04";"C-48th TFS"
"20694da0e5591e04";"B-323 Sq."
"63d631e445651e04";"A-49th Field Art."
"9f4586db36321f04";"HQ-3AAC"
"9b87895cd57d1f04";"B-43A"
"12395a17e5592004";"662 Sq. AAC"
"2365911c93652004";"F-2-2nd ACR"
"4b0635a125662004";"D-1-44th ADA"
"201781d0c4482104";"C-1-11th ACR"
"df04319513412204";"A-494th TFS"
"62436e5f23422204";"III-1FighterRgt"
"a1458e0ef3482204";"1-JBG 33"
"5fb47c6337464b04";"Esc. de Chasse 1/2 Cigognes"
"5d176517b68d4c04";"602-ya Spetsnaz Rota"
"db886d58d3444d04";"II-5FighterRgt"
"1f175e5cc7784d04";"III. JS/JG-9"
"5fa72d5c973d4e04";"I-ResPR15"
"d3f89113e8484e04";"II-20FightBombRgt"
"908661d5e26c4f04";"III. JS/JBG-37"
"0fd65197846d4f04";"409TFS"
"6216756488794f04";"Pionier-Kompanie"
"21f868e2f68c4f04";"Esc. de Chasse 2/11 Vosges"
"e0b67159c5904f04";"III. JS/JG-1"
"1f93759bd5395004";"Kom.-4-35-ya GvDShB"
"e3734110d48c5004";"D-1-44th ADA"
"9694451a23915004";"409TFS"
"1e273959e42c5304";"III. JS/JG-8"
"4dd32c2348715304";"I. JS/JG-7"
"4de3859ec8355404";"1-JG 74"
"93e849db42715404";"II. JS/JG-9"
"99a65163f7915504";"B-19th Field Art."
"61d4345c88855704";"Kom.-4-35-ya GvDShB"
"8c9441dc862d5a04";"I. JS/JG-8"
"1f79691b76755a04";"1-1-ABr5"
"4bc44c52552d5c04";"II. JS/JG-8"
"6465815b26325c04";"5-2-243-y GvMSP"
"9b75599318595c04";"Pionier-Kompanie"
"16374a5f27615e04";"C-3rd Field Art."
"e4037994f5745e04";"652 Sq. AAC"
"93f4809b24855e04";"HQ-43A"
"5655659d53316104";"2-FJB41"
"5077411294556104";"II. JS/JG-3"
"18e58dd1473e6204";"6-2-243-y GvMSP"
"924741d094556204";"I. JS/JBG-37"
"a4c764e4d34c6304";"1-JG 74"
"1df5891423856304";"9-3-34-ya Art. Brig."
"a444419288496404";"2-JBG 33"
"11567d61786d8b04";"A-12th Engineers"
"dbd54d94472e8d04";"7-1-54-y Art."
"15955d1325598d04";"II. JS/JG-7"
"d71252ccd72c8e04";"II. JS/JBG-37"
"5df34cdef25c8f04";"HQ-19th Field Art."
"60e7359ad35d8f04";"I-ResPR15"
"4b16916298858f04";"Rota Komandovaniya"
"21132e9ad3559004";"I-ResPR15"
"12a78994d6559004";"1-FJB40"
"cca44d5b78659004";"B-62A"
"5a24554bc56d9004";"II. JS/JG-9"
"8fe48915d3389104";"Esc. de Chasse 2/3 Champagne"
"5f7449a1354e9104";"Esc. de Chasse 2/11 Vosges"
"9e0489e2b8819204";"SK-7. Panzer"
"d1776115d5589304";"2-AA Fletchdorf"
"5e045d58c4619304";"I. JS/JG-7"
"d5066d18f9319404";"B-493rd TFS"
"cfb46d15f4409404";"A-493rd TFS"
"e2b77dd2144d9504";"3-1-ABr5"
"5d068dcf18599504";"F-2-11th ACR"
"2464696363719704";"H-2-11th ACR"
"dbf47916177d9904";"SK-3-MSR24"
"97b689dd487e9904";"SK-3-MSR22"
"1eb83d9ca5719c04";"1-1-68-y GvMSP"
"e4b27d1f33429d04";"II-5FighterRgt"
"18d77d2176899d04";"HQ-NORTHAG"
"5336691254919d04";"3-1-ABr5"
"95147e22e9459e04";"Pionier-Kompanie"
"9087659624699e04";"421TFS"
"970336d6a4919e04";"Kom-307-ya Art. Brigada"
"917355df13459f04";"Esc. de Chasse 3/11 Corse"
"15e5645fe54d9f04";"B-78th TFS"
"a428428f88799f04";"B-3rd Field Art."
"e1c4849cd67c9f04";"2-480th TFS"
"8f05565eb66ca004";"Kom-288-ya Art. Brigada"
"20254619478aa004";"Wachkompanie"
"9e86715e9779a104";"SK-1-ABr5"
"205439133659a204";"II. JS/JG-7"
"14238ed7c670a204";"1-FJB41"
"dfa289d0e865a304";"A-12th Engineers"
"a2f5319d0592a304";"3-14e AAA"
"11e764923492a304";"III-9FighterRgt"
"4d37558f0672a404";"II. JS/JG-9"
"d0d764de477ecb04";"A-322 Sq."
"1db96563a549cc04";"HQ-3rd Field Art."
"9345495a4661cc04";"Rota Komandovaniya"
"97556519a345cd04";"1-JG 74"
"e1035a4d2532d004";"2-225-y (Helo)"
"1d73559e6489d004";"HQ-19th Field Art."
"50f5789cc574d104";"652 Sq. AAC"
"9ef56c53362dd204";"9-3-243-y GvMSP"
"1fe4314c5755d204";"4-FRR7"
"cd97458f7889d204";"I. JS/JG-9"
"e077919bb855d304";"SK-FJB40"
"4b5481990551d404";"SK-2-ResPR15"
"0c03390c1661d404";"2-FJB40"
"0e394e560562d404";"I. JS/JG-9"
"db16755f2492d404";"A-19th Field Art."
"1cf785d17859d504";"III. JS/JG-9"
"e2083ed6e891d604";"II-30FightBombRgt"
"176431552855d704";"Rota Komandovaniya"
"d8c38113b679d704";"Wachkompanie"
"a3453116f441da04";"D-43A"
"9f74859dc768da04";"I. JS/JBG-28"
"16266eced568da04";"2-1-216. PT oddiel"
"98244ae31382da04";"502rd MP Coy."
"90c36990044ddb04";"Rota Komandovaniya"
"dd03911f267adb04";"14-5-ABr5"
"58d844d90481db04";"3-1-ABr5"
"1e847dced63ddc04";"HQ-3AAC"
"1b198dd4145adc04";"2-225-y (Helo)"
"98f645a31646dd04";"G-2-11th ACR"
"4d3669120359dd04";"C-62A"
"a3f84c0be768dd04";"Rota Komandovaniya"
"9805854e0491dd04";"HQ-2nd Arm. Div."
"e25641df153ede04";"HQ-XVII. AB Corps"
"18a975d6222ddf04";"A-3rd Field Art."
"a2f54c5cb469e004";"K-3-11th ACR"
"140536a26639e204";"HQ-19th Field Art."
"1e06659d5431e304";"2-FR11"
"98f86d9fc541e304";"I,/833-y IAP"
"932756d3a359e304";"HQ-43A"
"5b23819e356ee304";"9-1-54-y Art."
"9ce77d1d443de404";"B-1-44th ADA"
"5e25725dc6500b05";"Esc. de Chasse 2/3 Champagne"
"e2284a50b4400c05";"I. JS/JG-7"
"571339a4384e0d05";"2-JBG 33"
"d443851564650d05";"8-1-54-y Art."
"5ec66d9de8680d05";"Esc. de Chasse 1/11 Roussillon"
"d79255e077510e05";"8-3-34-ya Art. Brig."
"99a685e1f6540e05";"4-2-ResPR15"
"9db86820292e0f05";"653 Sq. AAC"
"d4f475dad3390f05";"A-49th Field Art."
"df92814bc8510f05";"Support-2de Karabiniers"
"5275611d95391005";"HQ-3rd Inf. Div."
"578571a1366e1005";"2-1-ABr5"
"18688996037e1105";"II-5FighterRgt"
"56e73ddb95511205";"A-12th Engineers"
"64c86c1f45811205";"B-1-2nd ACR"
"6426822334811305";"D-1-44th ADA"
"5d132da4a33d1505";"C-43A"
"15d43812b6711505";"SK-3-MSR24"
"95848de134491705";"C-62A"
"dab754e2d6341805";"3-1-216. PT oddiel"
"df14751819491805";"1-14e AAA"
"58885dd1d8791805";"D-43A"
"d9d448d8d2491905";"II. JS/JBG-77"
"e1c42c9ed67d1905";"G-2-2nd ACR"
"14c65c4d27311a05";"2-23ya Otd. Zen. Rak. Bat."
"60337a9c28591a05";"1-1-ResPR15"
"21c67da417591b05";"1-225-y (Helo)"
"1ec5354e37551c05";"II,/294-y ORAP"
"cfc6519825361d05";"II. JS/JG-9"
"d00435dff4811e05";"C-10th TFS"
"dd283995b4391f05";"1-JBG 33"
"54e83821e6411f05";"Kom-225-y (Helo)"
"21a66dd5d8901f05";"B-49th Field Art."
"4dc469d976792005";"E-2-20th Field Art."
"95c33d1178852005";"662 Sq. AAC"
"5ea5698d35312105";"Détcht. du Génie"
"2463554c633d2105";"I,/85-y Gv. IAP"
"a46475d5d44d2105";"III. JS/JG-9"
"de047d4c94692105";"2-1-68-y GvMSP"
"1bb96cd165512205";"Rota Komandovaniya"
"54266ee1f3702305";"5-FRR7"
"5103858e18752305";"II. JS/JBG-28"
"19098912f3784b05";"Esc. de Chasse 3/11 Corse"
"0d448ecdb57d4c05";"II. JS/JG-7"
"1fa545d047494d05";"II. JS/JG-9"
"10683d0e28524e05";"A-3rd Field Art."
"95d8708fe7544e05";"I. JS/JG-3"
"df48750b456e4e05";"2-JBG 33"
"17177623053d4f05";"I. JS/JBG-28"
"5a066a1dc52d5105";"C-2-480th TFS"
"8bf891e3c76d5105";"Esc. de Chasse 1/2 Cigognes"
"54c330e4a6415205";"Kom-303-ya Art. Brigada"
"92363262283d5305";"Esc. de Chasse 2/11 Vosges"
"1d537162975d5305";"Esc. de Chasse 2/11 Vosges"
"5c17460c73655305";"B-3rd Field Art."
"cdd790ddb7345505";"409TFS"
"cc2579d3f83d5505";"1-225-y (Helo)"
"1593319834525605";"1-FJB40"
"d83342cee4315705";"B-312 Sq."
"5c475e6228515705";"II. JS/JG-7"
"9ad86817486d5705";"HQ-17e Art. à Cheval"
"cd832de085715705";"I,/968-y IAP"
"90b67d1cc8645805";"4-2-ABr5"
"a383356086895805";"409TFS"
"cf77711b37755905";"1-JG 74"
"62865963274e5a05";"I. JS/JG-8"
"a2d63113a5815a05";"M-3-2nd ACR"
"1de42c9d73855b05";"3-FJB40"
"d3127990488d5b05";"II. JS/JG-7"
"2004325317515c05";"2-225-y (Helo)"
"4fd5788c567d5c05";"SK-2-MSR22"
"59b52de085515d05";"B-3rd Field Art."
"9bc431e406915e05";"Stab-5. Panzer"
"a186659058815f05";"I-20FightBombRgt"
"4f183d64532d6105";"4-FRR4"
"98867d9fa7656105";"D-43A"
"6127799ff7796205";"1-225-y (Helo)"
"60d54554254a6305";"Pionier-Kompanie"
"8ff671dac6506305";"I,/833-y IAP"
"23b73d1706766305";"I,/294-y ORAP"
"5a884d60e62d6405";"I. JS/JG-7"
"62237a62243e6405";"Wachkompanie"
"54747563b4546405";"1-JG 74"
"2024661478816405";"II. JS/JBG-77"
"a218769126866405";"1-1-216. PT oddiel"
"d3364addb7548d05";"E-3rd Aviation"
"cf038ad0447e8d05";"1-480th TFS"
"cee38017343d8f05";"Kom-485-y (Helo)"
"9ae840ce05629005";"A-322 Sq."
"cf1641a045719105";"1-JG 74"
"0bf571d996859105";"421TFS"
"9f848553a44d9205";"SK-1-ABr5"
"55376dcd573d9305";"3-5-y Razv. Bat."
"52b62d5e07619405";"Rota Komandovaniya"
"62f83da206699605";"Pionier-Kompanie"
"19876958f5609705";"652 Sq. AAC"
"55b8440fe34d9805";"A-494th TFS"
"0d098dd844699805";"409TFS"
"4ed5899745759805";"HQ-19th Field Art."
"8bc78c9ac8759805";"9-3-ResPR15"
"da187e98365a9905";"I. JS/JBG-28"
"d9273da3736d9905";"II,/85-y Gv. IAP"
"9eb344e0b66d9905";"HQ-3AAC"
"0de3449853899905";"1-JBG 33"
"94c63457288a9a05";"HQ-17e Art. à Cheval"
"d7b3354ef4319b05";"1-225-y (Helo)"
"51577d8b85619c05";"662 Sq. AAC"
"e4d48012348a9c05";"II-11FighterRgt"
"d6423e0f292d9d05";"8-1-54-y Art."
"999749dd35829d05";"B-510th TFS"
"e1e6785678459e05";"SK-1-ABr5"
"582685d1d5749e05";"C-49th Field Art."
"6476354c15369f05";"HQ-1-10th SFG"
"ced355d625459f05";"2-2-216. PT oddiel"
"8cc67193144aa005";"C-480th TFS"
"d76685a3c568a005";"HQ-3AAC"
"9c2845d2e369a005";"602-ya Spetsnaz Rota"
"980765a0358ea005";"A-1-44th ADA"
"de225d96062ea105";"B-49th Field Art."
"e0327517b468a105";"Rota Komandovaniya"
"15657d8ce484a105";"B-312 Sq."
"ded65d600665a205";"A-312 Sq."
"4e9479d55781a305";"3-AA Fletchdorf"
"8cc87055d590a305";"II-5FighterRgt"
"4b2689d3633da405";"Esc. de Chasse 1/3 Navarre"
"0cf3544d957da405";"B-19th Field Art."
"8c864190248ecb05";"Esc. de Chasse 1/2 Cigognes"
"580749a29885cc05";"I-11FighterRgt"
"5d572d518631cd05";"Det. A-42nd ECS"
"db226e5e2831cf05";"Détcht. du Génie"
"9e04650bc53cd105";"8-3-ResPR15"
"9e25419a5469d105";"A-62A"
"9c1346e4b27dd105";"Rota Komandovaniya"
"d7178ea33581d305";"B-511th TFS"
"91c331d3932dd405";"A-3rd Field Art."
"24a66952d449d405";"1-FJB40"
"2166358da881d405";"I. JS/JG-3"
"21e7658fe330d505";"Wachkompanie"
"23f35424547dd605";"B-43A"
"18375a5ab850d705";"2-1-ABr5"
"1f47825cc868d705";"B-313th TFS"
"dff84dd0b685d805";"1-JBG 33"
"9b483ad51261d905";"2-1-243-y GvMSP"
"5438558fe82dda05";"B-2-480th TFS"
"db0782d0b390da05";"HQ-1-44th ADA"
"14386562d338db05";"B-312 Sq."
"93e7441e1352dc05";"Rota Komandovaniya"
"5bf4618c7649dd05";"III. JS/JG-9"
"e3f2651d8655dd05";"II. JS/JG-9"
"0ff73cd43292dd05";"602-ya Spetsnaz Rota"
"df83851b7761de05";"1-225-y (Helo)"
"e458395fd868de05";"1-1-216. PT oddiel"
"1005468c276dde05";"7-1-54-y Art."
"5dc465d3046ede05";"651 Sq. AAC"
"a4f680a0e578df05";"1-225-y (Helo)"
"d9987d1b2489df05";"Esc. de Chasse 3/11 Corse"
"5d665920d641e005";"651 Sq. AAC"
"d9283adca545e105";"II-20FightBombRgt"
"2154498d375ee105";"II-5FighterRgt"
"9c157698f570e105";"C-3rd Field Art."
"92535d20378de105";"I-5FighterRgt"
"0ff83811e889e205";"SK-1-MSR18"
"0fc675976531e305";"B-493rd TFS"
"1df640de7335e305";"III-11FighterRgt"
"e2f8819ce335e305";"A-492nd TFS"
"23b82c0ed738e405";"I. JS/JBG-37"
"d6174d9de748e405";"Esc. de Chasse 1/11 Roussillon"
"9333550ed58ce405";"I. JS/JG-7"
"4be88092a88de405";"I-ResPR15"
"64477ed6682d0b06";"SK-1-MSR22"
"d7423223483d0b06";"I. JS/JBG-37"
"6083916076590c06";"602-ya Spetsnaz Rota"
"4da3614b863d0e06";"5-2-244-y GvMSP"
"1f3965d7f4580e06";"A-323 Sq."
"8f484158187e0f06";"III. JS/JG-7"
"a2a7596206411006";"Spets ""A"""
"58f45d9ac8511006";"421TFS"
"a4f44591c5501106";"II. JS/JG-7"
"d3126e99b4751106";"A-311 Sq."
"da16460f07761106";"SK-2-MSR17"
"d6b75422167d1106";"D-1st Cavalry"
"9338894cc47d1106";"Kom-225-y (Helo)"
"56c33c6234511306";"II. JS/JG-7"
"110441d7082e1406";"III. JS/JG-9"
"94f5451d28391406";"B-323 Sq."
"dae349cef45d1406";"III. JS/JG-3"
"a4166a5ba6691406";"502rd MP Coy."
"1108318d152d1506";"663 Sq. AAC"
"9685614eb6611506";"III. JS/JG-3"
"4f9435d908651506";"SK-1-MSR22"
"99a571e444651506";"A-19th Field Art."
"8df6389303421606";"II-5FighterRgt"
"d3d230dde5741906";"1-480th TFS"
"4fd4505f25391a06";"A-322 Sq."
"55346154e63d1a06";"3-1-ABr5"
"91e330e1f72c1b06";"3-1-ABr5"
"9114612278411b06";"B-1-44th ADA"
"0db54c57a6711b06";"L-3-11th ACR"
"23457a1fd7541c06";"HQ-3rd Field Art."
"d042715c35721d06";"E-2-2nd ACR"
"20c835d7f34c1e06";"Esc. de Chasse 2/11 Vosges"
"10a649dcd4641e06";"2-JBG 33"
"d3f44d1d25821e06";"III. JS/JG-9"
"df363a9e05391f06";"HQ-49th Field Art."
"14496a8b46391f06";"HQ-3rd Field Art."
"cd82751dc4741f06";"1-225-y (Helo)"
"5f24361fc37c1f06";"HQ-3AAC"
"e312868b547d1f06";"B-19th Field Art."
"24184e95b4552006";"1-225-y (Helo)"
"5ad5680c25862006";"421TFS"
"cc1461a133862106";"1-1-ResPR15"
"62356550e5852206";"C-1-44th ADA"
"123659d7d5392306";"I. JS/JG-9"
"d637895587752306";"C-3rd Field Art."
"cdb349d308714b06";"B-62A"
