"TOKEN";"REFTEXT"
"dd672d57c92d0000";"- %1"
"0fb87499f72d0000";"Autosave - %1"
"cea25925a3310000";"The battalion under attack is marked ""engaged"". Battalions available for combat are marked ""active"".
Right-click to add or remove battalions."
"d1a25925a3310000";"Right-click on battalions to add or remove them.
Afterwards, decide on the type of battle resolution."
"cea259a5a7310000";"Enemy is attacking"
"d1a259a5a7310000";"Battle Preparation"
"63b73ca576350000";"EASY"
"0eb748a576350000";"HARD"
"d86461d953360000";"%1 is not online"
"0f36599656360000";"%1 %2"
"9e76659c56360000";"%1 %2:"
"dee43c55f3380000";"Editing battlegroup …"
"cee32d0ff4380000";"%1 has been defeated!"
"a305959e35410000";"Flying"
"1036959e35410000";"On foot"
"50d6959e35410000";"Softskin"
"61e6959e35410000";"Towed"
"15e7959e35410000";"Track"
"0bf6959e35410000";"Unarmed"
"8f14969e35410000";"Wheeled"
"b289cdbc06430000";"Battlegroup %1"
"4ff72d5ad9450000";"ACTIVE PAUSE"
"5eb74060d9450000";"VERY FAST"
"ccd53ca536490000";"Indicates the level of Electronic Counter Measures (ECM) of a unit. These are electronic equipment or other devices designed to trick, spoof, or jam weapons and sensors such as radar or infrared."
"cfd53ca536490000";"The accuracy of hostile missiles and anti-aircraft fire is reduced by a percentage as indicated by the ECM value."
"8c7341a536490000";"Indicates the time in seconds the aircraft can spend on the battlefield."
"8f7341a536490000";""
"18b784a587490000";"Order the artillery to quickly deliver an emergency fire mission."
"0c372da5a3490000";"Aircraft provide aerial cover and vital support for your ground forces. They range from nimble jet fighters to specialized electronic warfare aircraft."
"0f372da5a3490000";"#cyan{Air Defense} aircraft aim to establish air superiority. #cyan{Support} and #cyan{Anti-Tank} aircraft are used to destroy enemy land units, either as Close Air Support (CAS) or bombers. #cyan{SEAD} (Suppression of Enemy Air Defense) planes are designed to neutralize enemy air defense systems. Many aircraft are multirole, with different weapon payloads for specific combat missions."
"1e372da5a3490000";"AIRCRAFT"
"8c652da5a3490000";"This category groups all units within the Armory."
"8f652da5a3490000";""
"9e652da5a3490000";"ALL UNITS"
"8cc72da5a3490000";"Artillery has been called ""The King of the Battlefield"" for good reason. From mortars to self-propelled howitzers, artillery can rain destructive fire down on targets far away. "
"8fc72da5a3490000";"#cyan{Artillery} units, such as howitzers and mortars, provide indirect fire and smoke screens over long ranges. They can be towed or self-propelled for additional battlefield mobility. Available in various calibers, which determines their range and firepower, artillery also includes multiple launch rocket systems (MLRS)."
"9ec72da5a3490000";"ARTILLERY"
"ccd238a5a3490000";"Anti-Aircraft (AA) guns are designed to take out low-flying airborne targets. They are frequently emplaced in dual or even quadruple quick-traversing mounts with high rates of fire and elevation."
"cfd238a5a3490000";"#cyan{Air Defense} units use surface-to-air missiles or rapid-firing anti-air guns to neutralize enemy aircraft and helicopters."
"ded238a5a3490000";"ANTI-AIRCRAFT"
"0cf438a5a3490000";"This category groups all types of #cyan{defensive infrastructure} such as #cyan{barbed wire}, #cyan{trenches}, #cyan{gun pits} & #cyan{bunkers}.

- #cyan{Barbed wire} can be stretched in lines over the map, and will slow down any units (yes, even tanks!), friends or foe, passing through.
- #cyan{Trenches} can also be stretched over the map, and will allow #cyan{infantry squads}, #cyan{heavy machine-guns} & #cyan{anti-tank teams} to benefit from heavy cover similar to that of a building.
- #cyan{Gun pits} are single positions which can't be extended as trenches, yet they provide the same level of cover for larger #cyan{artillery}, #cyan{anti-aircraft} and #cyan{anti-tank} guns. A gun in a gun pit may fire at 360°.
- #cyan{Bunkers} come in two types: #cyan{machine gun bunkers} & #cyan{anti-tank bunkers}. The former can only engage unarmored targets and vehicles, while the latter only engages vehicles. AT bunker comes in different calibers, from small #cyan{anti-tank rifles} to medium #cyan{anti-tank guns}. All bunker have a #cyan{restricted field of view} which can be seen and modified when placing the bunker.

All defensive infrastructure can only be deployed in the #cyan{deployment phase}. Once the game is launched, you are unable to deploy any defenses."
"0ff438a5a3490000";""
"1ef438a5a3490000";"DEFENSE"
"0c844da5a3490000";"The boots on the ground of your Battlegroup. While slow on foot and fragile in the open, infantry excels in attacking and holding terrain."
"0f844da5a3490000";"Infantry units come in a variety of shapes and sizes, with different levels of training and manpower, as well as Traits and weaponry. They perform a variety of roles, from general #cyan{infantry squads} to close-combat #cyan{assault squads} and #cyan{command squads} who can capture zones and improve friendly troops near them. Smaller weapon teams are built around crew-served weapons including #cyan{support} and #cyan{anti-tank}. #cyan{Forward Deployed} units can deploy much further than regular units at the start of a battle."
"1e844da5a3490000";"INFANTRY UNITS"
"4c9459a5a3490000";"The supply chain keeps your Battlegroup in top fighting condition, while command units improve nearby troops and let you capture Command Zones. Both types of units are crucial in achieving victory on the battlefield."
"4f9459a5a3490000";"#cyan{Supply} vehicles replenish ammo and fuel, and can repair other units in the field, including infantry squads. #cyan{Forward Operating Bases} are fixed structures that can only be deployed at the start of a battle. They contain a large quantity of supplies. #cyan{Command} units are crucial in capturing zones and improving the performance of nearby units."
"5e9459a5a3490000";"LOGISTICS"
"4c8579a5a3490000";"Tanks are the muscles of your Battlegroup. Main battle tanks spearhead the offensive, supported by a variety of other armored vehicles."
"4f8579a5a3490000";"#cyan{Tanks} come in various shapes and sizes, with a focus on armor, firepower, mobility, or designed for a more balanced approach. Advances in technology has divided the main battle tank into various generations. #cyan{Armored Personnel Carriers} transport infantry on the battlefield, as do #cyan{Infantry Fighting Vehicles} which usually feature heavier armor and armaments. Dedicated #cyan{Anti-Tank} units include towed guns and long-range ATGM carriers. #cyan{Command} vehicles boost nearby units and lets you capture Command Zones."
"5e8579a5a3490000";"TANKS"
"d7b494a1f3490000";"Aiming %1%%"
"d3022e25b3580000";"ACTIVE"
"3a8dce6ec9590000";"%1
Command & Control (%2%%):
Total units on the field (%3 pts) represent an upkeep of %4 pts
Max Command points: %5"
"976caa79c9590000";"TEAM MORALE"
"1d93958f935d0000";"Your army has been defeated, observer mode activated"
"8f279599955d0000";"Enemy's morale just dropped to %1%%"
"9d279599955d0000";"Our morale just dropped to %1%%"
"81504a1e965d0000";"October"
"82504a1e965d0000";"November"
"83504a1e965d0000";"December"
"ced5584d99610000";"You cannot cancel your last unit."
"d6b44025c5640000";"OBJECTIVE FAILED"
"5af86025c5640000";"New primary objective"
"5df86025c5640000";"New secondary objective"
"cd023e2504650000";"EVACUATING"
"b2a97a3b7e660000";"Observer"
"ce533513b6680000";"PANICKED"
"d684954ec6690000";"---"
"f7ade665736b0000";"Terrain type"
"d312e74c7d6b0000";"AI"
"57553e11b6700000";"%1 km"
"cf3579e5f5700000";"Only %1 mins left"
"4f955ddd93710000";"Launching smoke!"
"0ef694a3a5710000";"End of the replay"
"8ed695a3a5710000";"Speed %1x"
"cce2951a17750000";"COMPANY %1"
"9e763d2517750000";""
"84c3452517750000";"Sergeant"
"85c3452517750000";"Warrant Officer"
"86c3452517750000";"Second Lieutenant"
"87c3452517750000";"First Lieutenant"
"88c3452517750000";"Captain"
"89c3452517750000";"Major"
"8ac3452517750000";"Lieutenant Colonel"
"82c55d2523750000";"- Accuracy is reduced by #pi0{75%}
- Reload time is increased by #pi0{40%}
- Aim time is increased by #pi0{18%}
- Movement speed is reduced by #pi0{15%}
- Turret and chassis rotation speed is reduced by #pi0{50%}"
"83c55d2523750000";"- Accuracy is reduced by #pi1{45%}
- Reload time is increased by #pi1{20%}
- Aim time is increased by #pi1{12%}
- Movement speed is reduced by #pi1{10%}
- Turret and chassis rotation speed is reduced by #pi1{25%}"
"84c55d2523750000";"- Accuracy is reduced by #pi2{20%}
- Reload time is increased by #pi2{10%}
- Aim time is increased by #pi2{8%}
- Movement speed is reduced by #pi2{5%}
- Turret and chassis rotation speed is reduced by #pi2{10%}"
"85c55d2523750000";"Maximum Cohesion. The unit operates at 100%."
"82c55da527750000";"LOW COHESION EFFECTS"
"83c55da527750000";"MEDIOCRE COHESION EFFECTS"
"84c55da527750000";"NORMAL COHESION EFFECTS"
"85c55da527750000";"HIGH COHESION EFFECTS"
"dca2655839750000";"Paderborn (turn 5)"
"1de7605f39750000";"UNDERSTOOD"
"595562e1a2750000";"This position and all the previous ones must be captured."
"ced3750fe7750000";"STRESSED"
"5df7709af6750000";"SUPPRESSION"
"58d694da92770000";"THE BATTLE CONTINUES..."
"0be794da92770000";"DRAW, ATTACK HAS FAILED"
"b196bb6698770000";"Waiting until the other players are ready."
"2e94337798770000";"The other players have chosen their Battlegroup. They will wait until you are ready."
"6698337798770000";"Waiting for other players to select their Battlegroup."
"2e644e7798770000";"The other players have managed their Battlegroup. They will wait until you are ready."
"66684e7798770000";"Waiting for other players to manage their Battlegroup."
"5d666558d9780000";"NO LINE OF SIGHT"
"4fc66558d9780000";"RoE: MISSILE INTERDICTION"
"18c37d25f7780000";"Urban Terrain"
"0e96354f577a0000";"%1s"
"57f3948b367d0000";"ECM:"
"8ed6958b367d0000";"Speed:"
"9cd7958b367d0000";"Strength:"
"4fb6949e367d0000";"BLAST"
"50c6959e367d0000";"RATE OF FIRE"
"d78795a1367d0000";"%1 x%2"
"5ea395a1367d0000";"%1%%"
"97c695a1367d0000";"%1"
"d6142da5367d0000";"Agility:"
"d6f341a5367d0000";"%1 L"
"02844da5367d0000";"0"
"5e0771a5367d0000";"Strong"
"550871a5367d0000";"Weak"
"43acb6a5367d0000";"1"
"44acb6a5367d0000";"2"
"71abeea5367d0000";"<1"
"6166955a377d0000";"Low"
"ce73955a377d0000";"Normal"
"178a2ea534850000";"Accuracy (mvt): %1%%
"
"7e4a33a534850000";"%1 %2"
"122b3ba534850000";"Damage HE: %1
"
"1d2b3ba534850000";"Damage Suppress: %1
"
"b84ebbb96ea20000";"CAUTION!"
"785e9771ada60000";"%1"
"319d9b7349c70000";"NATO casualties"
"677e9b65edd60000";"#cyan{Artillery Power} includes all heavy mortars, artillery guns, howitzers and rocket launchers."
"27ebae65edd60000";"This value is calculated for a 50 #cyan{Command Points} battle."
"2aebae65edd60000";"The number in parenthesis indicates the fight points in reserve."
"674ce365edd60000";"The strength of #cyan{melee combat} with number of soldiers ready for combat. This category also encompasses..."
"6a4ce365edd60000";"Small arms and weapons: 
- soldiers 
- light vehicles 
- small mortars"
"e76ce665edd60000";"The strength of #cyan{armored combat}, where all types of armor and and all anti-tank guns are included."
"a8bbbb6929e30000";"Divisional Emblem"
"796dba7529e30000";"ACTION POINTS"
"796eba7529e30000";"ATTACK"
"ab9aba7529e30000";"DEFENSE"
"b9b9ba7529e30000";"FATIGUE"
"6aede7e5ade60000";"%1"
"4179bb6659f70000";"- Accuracy: normal
- Aiming time: normal
- Stress resistance: normal
- Stress recovery = normal
- evasive maneuvers: normal"
"4279bb6659f70000";"- Accuracy: normal
- Aiming time: normal
- Stress resistance: normal
- Stress recovery = #pi1{1} per second
- evasive maneuvers: normal"
"4379bb6659f70000";"- Accuracy: #pi2{+6%}
- Aiming time: #pi2{-10%}
- Stress resistance: #pi2{+20%}
- Stress recovery = #pi2{2} per second
- evasive maneuvers: #pi2{+8%}"
"4479bb6659f70000";"- Accuracy: #pi3{+12%}
- Aiming time: #pi3{-20%}
- Stress resistance: #pi3{+40%}
- Stress recovery = #pi3{3} per second
- evasive maneuvers: #pi3{+16%}"
"4199df6659f70000";"- Precision: normal
- Aiming time: normal
- Reload time: normal
- Stress resistance: normal
- Stress recovery = 0.75 per second"
"4299df6659f70000";"- Aiming time: #pi1{-15%}
- Reload time: #pi1{-20%}
- Stress resistance: #pi1{+6%}
- Stress recovery = #pi1{1.4} per second"
"4399df6659f70000";"- Aiming time: #pi2{-30%}
- Reload time: #pi2{-40%}
- Stress resistance: #pi2{+12%}
- Stress recovery = #pi2{1.8} per second"
"4499df6659f70000";"- Aiming time: #pi3{-45%}
- Reload time: #pi3{-60%}
- Stress resistance: #pi3{+24%}
- Stress recovery = #pi3{2.2} per second"
"4119ab6d59f70000";"- Precision: normal
- Aiming time: normal
- Stress resistance: normal
- Stress recovery = 0.75 per second"
"4219ab6d59f70000";"- Precision: normal
- Aiming time: #pi1{-20%}
- Stress resistance: normal
- Stress recovery = #pi1{2} per second"
"4319ab6d59f70000";"- Precision: #pi2{+8%}
- Aiming time: #pi2{-40%}
- Stress resistance: #pi2{+25%}
- Stress recovery = #pi2{3} per second"
"4419ab6d59f70000";"- Precision: #pi3{+16%}
- Aiming time: #pi3{-60%}
- Stress resistance: #pi3{+45%}
- Stress recovery = #pi3{4} per second"
"4199e67859f70000";"- Precision: normal
- Rate of fire: normal
- Stress resistance: normal
- Stress recovery = 0.75 per second"
"4299e67859f70000";"- Accuracy: #pi1{+5%}
- Aiming time: #pi1{-4%}
- Reload time: #pi1{-10%}
- Stress resistance: #pi1{+14%}
- Stress recovery = #pi1{1.9} per second"
"4399e67859f70000";"- Accuracy: #pi2{+10%}
- Aiming time: #pi2{-8%}
- Reload time: #pi2{-15%}
- Stress resistance: #pi2{+22%}
- Stress recovery = #pi2{2.3} per second"
"4499e67859f70000";"- Accuracy: #pi3{+15%}
- Aiming time: #pi3{-12%}
- Reload time: #pi3{-20%}
- Stress resistance: #pi3{+32%}
- Stress recovery = #pi3{2.7} per second"
"5336790b57720b00";"1: %1"
"775ade91bb7c0b00";"The ground defense is victorious"
"ee5ede91bb7c0b00";"Ground defense failed to repel intruders"
"509e2f259deb0b00";"Attacker Strength"
"d0aa3a259deb0b00";"Defender Strength"
"5ec6580b582e0d00";"Left click to select a target or position"
"5da6590b582e0d00";"Left click to select a position"
"dce2590b582e0d00";"Left click to select a target"
"d7124d5593590d00";"%1"
"d8622d4ca95d0d00";"BALANCED"
"63b73c60a95d0d00";"VERY EASY"
"0eb74860a95d0d00";"VERY HARD"
"0f36595166950d00";"(%1): %2"
"daf284a5a53d0e00";"Setting up"
"dc34615339750e00";"INCOME RATE FACTOR = %1"
"d935615339750e00";"STARTING RESOURCES = %1"
"b7eac75a39750e00";"Player"
"1697355d39750e00";"SCORE LIMIT = %1"
"d6734d5e39750e00";"TIME LIMIT = %1"
"6a9cbb5e39750e00";"BATTLE for %1"
"8fb7385ee7600f00";"Date"
"0df694e3f5600f00";"Enemy contact! #Enemy_unit_contact"
"8b567acbc5651000";"%1 AP"
"bae7e4a673711000";"%1, %2 (Turn %3)"
"1db7785d79711000";"**** %1 ****"
"8c35454ba94d1200";"Indicates an aircraft's maneuverability and ability to turn quickly."
"8f35454ba94d1200";"The better the Agility, the higher the chance an aircraft to make evasive manoeuvres or to gain the upper hand in a dogfight."
"4cc77458a94d1200";"Number Of Shots By Salvo"
"4fc77458a94d1200";""
"8cb7585aa94d1200";"Indicates the Armor of a unit. This is divided into four major plating areas, each with its own value."
"8fb7585aa94d1200";""
"8ca67d5da94d1200";"Indicates the total amount of supply a unit carries."
"8fa67d5da94d1200";""
"4ce7315ea94d1200";"Time Between Two Salvos"
"4fe7315ea94d1200";"Time Between Two Salvos"
"ccb53c5ea94d1200";"Indicates the number of soldiers in a squad or weapon team."
"cfb53c5ea94d1200";"The Strength value indicates the hit points of a unit. More soldiers in a squad means more resillience. Each damage point eliminates one soldier."
"cce4715ea94d1200";"Indicates the travel time between the airbase and the map."
"cfe4715ea94d1200";"The same travel times applies when evacuating from the map. Some aircraft, such as interceptors or fighters, have a very short travel time. Other planes move slower. "
"cc932d61a94d1200";"Indicates the area affected by the impact of a projectile. The higher the HE value and the closer a target is to the point of impact, the greater the physical damage and suppression a unit will receive."
"cf932d61a94d1200";"A large Area of Effect (AoE) allows you to saturate a location and inflict lower levels of damage but affect many units at once. The smaller an AoE, the higher the change to deal damage to a specific target with maximum effect."
"0ca82d61a94d1200";"Indicates an ammunition's maximum armor piercing (AP) value at maximum range. The higher the AP value in comparison with a target unit's armor, the greater the chance to penetrate it, as well as any suppression damage inflicted."
"0fa82d61a94d1200";"Armor piercing rounds are useless against infantry."
"4c743961a94d1200";"Indicates a weapon's high explosive (HE) damage. This value is greatly reduced by armor."
"4f743961a94d1200";"The higher the HE value and the closer a target is to the point of impact, the bigger physical damage and more suppression a target will receive."
"0c947161a94d1200";"Indicates the rate of fire for a weapon."
"0f947161a94d1200";""
"4c5bcb66a94d1200";"Indicates whether the unit is amphibious or not."
"4f5bcb66a94d1200";""
"4cacea6ba94d1200";"Indicates the size of the unit's fuel reservoir or tanks. More fuel means greater autonomy, but requires more time and supply resources to refuel."
"4facea6ba94d1200";""
"93c76550c9601200";"The battalion receives the order to establish defensive fortifactions (bunkers, barbed wire, trenches, etc).
The order requires 1 complete #cyan{turn}. 
This order requires 2 #cyan{Action Points} to be performed."
"93c76550e9611200";"Order the battalion to establish defensive fortifications."
"90636552e9611200";"Give the order to the unit to stop fire until taking damage."
"0bf8785d79651200";"EVACUATING means the aircraft is currently making its way off the battlefield."
"dd74795d79651200";"MISSION means the aircraft is currently on the battlefield."
"d0c3795d79651200";"REFUELING takes longer depending on the duration of the last flight of the aircraft."
"d6c3795d79651200";"RELOADING takes longer depending on the ammo used."
"dac3795d79651200";"REPAIRING takes longer depending on the damage received."
"0be7795d79651200";"TRAVELING means the air asset is currently in transit between the air base and the battlefield."
"4c663d52e9681200";"Helicopters fly nap of the earth. They use speed and agility to perform a variety of combat missions at low altitudes."
"4f663d52e9681200";"#cyan{Transport} helicopters can quickly move units across the battlefield. #cyan{Support} rotorcraft excel in attacking enemy ground units with machine guns, autocannons or rockets. #cyan{Anti-Tank} helicopters are sometimes fitted with armor, ECM and are designed specifically to engage enemy armor with guided missiles and heavy weaponry."
"5e663d52e9681200";"HELICOPTERS"
"4cd63c5ce9681200";"The eyes and ears of your Battlegroup. Recon units scout the battlefield and provide critical intel on enemy targets."
"4fd63c5ce9681200";"Reconnaissance units are varied. They can be two-man sniper teams, special forces squads, unarmed fast vehicles, nimble helicopters or specialized units with ground surveillance radars. Recon units depend on #cyan{Stealth} and #cyan{Optics}, and at times speed, to observe the enemy while remaining hidden. Reconnaissance units can #cyan{deploy ahead} of the main force during the Deployment Phase. "
"5ed63c5ce9681200";"RECONNAISSANCE"
"ced6954ec6691200";"%1 Squad"
"9d874d99e67c1200";"%1pts"
"9ef84865e77c1200";""
"0f374165e87c1200";"Firing %1%%"
"8ef57065e87c1200";"Reloading %1%%"
"9eb794d6c32c1600";"ATTACKED"
"cfb544a5073d1600";"%1 left the game"
"6a6cdeb45c721600";"Morale"
"4ee9591354321800";"%1 HIDDEN"
"def760e577651800";"A team has no more units to produce and not enough units on the fields. They will be eliminated in %1 seconds."
"5a133e5849311900";"Capture Point"
"8fe54d5ed9311900";"Observer mode"
"a3b33c5c09411900";"READY"
"cbc26550e9701900";"DEPLOY AA"
"93c76550e9701900";"DIG IN"
"90636552e9701900";"HOLD FIRE"
"9d056253e9701900";"-"
"8f37615fc93d1a00";"ALARM! %1 destroyed! #Player_unit_destroyed"
"9c37615fc93d1a00";"%1 destroyed #Player_unit_destroyed"
"58d6940fb6581a00";"Enemy air contact! #Enemy_airplane_contact"
"4b96950fb6581a00";"Out of ammo. Plane evacuates!"
"5096950fb6581a00";"Out of fuel. Plane evacuates!"
"dcb49410363d1c00";"Air"
"55b378def2641c00";"Assault"
"0f3859e568691c00";"LIVE"
"16e761e568691c00";"Neutral"
"8cf33c90653d1d00";"+%1*"
"9e053d4ec9451d00";"PLATOON"
"da57350b534e1d00";"Backups"
"8e274513544e1d00";"FIGHT TO THE DEATH"
"d8e359d3554e1d00";"Miltenberg"
